loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN002239,4,2023-09,2023-06,4,176,216174,215262.39,4.217,780+,80-90,30-40,MA,Refinance_Cashout,Primary,Townhouse,ServicerB,Current,0,0,0,0,None,2023-09-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002239,5,2023-10,2023-06,5,175,216174,215034.49,4.217,780+,80-90,30-40,MA,Refinance_Cashout,Primary,Townhouse,ServicerB,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN002239,6,2023-11,2023-06,6,174,216174,215034.49,4.217,780+,80-90,30-40,MA,Refinance_Cashout,Primary,Townhouse,ServicerB,Prepaid,0,0,1,0,None,2023-11-15,SystemA,Complete,,,,,,0,none
LN002240,1,2023-08,2023-08,1,359,439283,438693.48,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002240,2,2023-09,2023-08,2,358,439283,438103.96,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2023-09-15,SystemB,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002240,3,2023-10,2023-08,3,357,439283,437514.45,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,30DPD,30,0,0,0,None,2023-10-15,SystemA,Partial,0.0,1.0,0.0,1.0,Current,0,none
LN002240,4,2023-11,2023-08,4,356,439283,436924.93,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002240,5,2023-12,2023-08,5,355,439283,436335.41,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002240,6,2024-01,2023-08,6,354,439283,435745.89,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002240,7,2024-02,2023-08,7,353,439283,435156.38,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,30DPD,30,0,0,0,None,2024-02-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN002240,8,2024-03,2023-08,8,352,439283,434566.86,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002240,9,2024-04,2023-08,9,351,439283,433977.34,5.368,660-699,60-70,20-30,FL,Purchase,Primary,Townhouse,ServicerD,Current,0,0,0,0,None,2024-04-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN002241,1,2022-07,2022-07,1,359,337345,336853.66,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-07-15,SystemA,Partial,0.0,1.0,0.0,1.0,Current,0,none
LN002241,2,2022-08,2022-07,2,358,337345,336362.31,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-08-15,SystemB,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002241,3,2022-09,2022-07,3,357,337345,335870.97,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002241,4,2022-10,2022-07,4,356,337345,335379.63,5.826,700-739,,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,1.0,1.0,0.0,1.0,90DPD,0,none
LN002241,5,2022-11,2022-07,5,355,337345,334888.29,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,90DPD,90,1,0,0,None,2022-11-15,SystemA,Complete,1.0,1.0,0.0,1.0,90DPD,0,none
LN002241,6,2022-12,2022-07,6,354,337345,334396.94,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,90DPD,90,0,0,0,None,2022-12-15,SystemA,Complete,1.0,1.0,0.0,1.0,60DPD,0,none
LN002241,7,2023-01,2022-07,7,353,337345,333905.6,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,60DPD,60,0,0,0,None,2023-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002241,8,2023-02,2022-07,8,352,337345,333414.26,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN002241,9,2023-03,2022-07,9,351,337345,333414.26,5.826,700-739,90-95,<20,UT,Refinance_Cashout,Primary,Single_Family,ServicerA,Prepaid,0,0,1,0,None,2023-03-15,SystemB,Partial,,,,,,0,none
LN002242,1,2023-08,2023-08,1,359,128708,128528.32,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2023-08-15,SystemB,Complete,1.0,1.0,1.0,0.0,30DPD,0,none
LN002242,2,2023-09,2023-08,2,358,128708,128348.65,5.584,660-699,,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,30DPD,30,0,0,0,None,2023-09-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN002242,3,2023-10,2023-08,3,357,128708,128168.97,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,60DPD,60,0,0,0,None,2023-10-15,SystemA,Complete,1.0,1.0,1.0,0.0,90DPD,0,none
LN002242,4,2023-11,2023-08,4,356,128708,127989.29,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,90DPD,90,0,0,0,None,2023-11-15,SystemB,Complete,1.0,1.0,1.0,0.0,90DPD,0,none
LN002242,5,2023-12,2023-08,5,355,128708,127809.62,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,90DPD,90,0,0,0,None,2023-12-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN002242,6,2024-01,2023-08,6,354,128708,127629.94,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,60DPD,60,0,0,0,None,2024-01-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN002242,7,2024-02,2023-08,7,353,128708,127450.27,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,60DPD,60,0,0,0,None,2024-02-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN002242,8,2024-03,2023-08,8,352,128708,127270.59,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,60DPD,60,0,0,0,None,2020-01-15,SystemA,Stale,1.0,1.0,1.0,0.0,90DPD,1,stale_record
LN002242,9,2024-04,2023-08,9,351,128708,127090.91,5.584,660-699,<60,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerB,90DPD,90,0,0,0,None,2024-04-15,SystemA,Complete,1.0,1.0,1.0,0.0,Default,0,none
LN002243,1,2023-03,2023-03,1,239,181132,180905.09,5.011,740-779,80-90,20-30,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002243,2,2023-04,2023-03,2,238,181132,180678.17,5.011,740-779,80-90,20-30,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN002243,3,2023-05,2023-03,3,237,181132,180451.26,,740-779,80-90,20-30,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002243,4,2023-06,2023-03,4,236,181132,180224.35,5.011,740-779,80-90,20-30,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemB,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN002243,5,2023-07,2023-03,5,235,181132,180224.35,5.011,740-779,80-90,20-30,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Prepaid,0,0,1,0,None,2023-07-15,SystemA,Partial,,,,,,0,none
LN002244,1,2023-07,2023-07,1,179,326090,325678.64,5.046,740-779,>95,30-40,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Stale,0.0,0.0,0.0,1.0,Current,0,none
LN002244,2,2023-08,2023-07,2,178,326090,325267.27,5.046,740-779,>95,30-40,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN002244,3,2023-09,2023-07,3,177,326090,325267.27,5.046,740-779,>95,30-40,FL,Purchase,Primary,Single_Family,ServicerD,Prepaid,0,0,1,0,None,2023-09-15,SystemA,Complete,,,,,,0,none
LN002245,1,2023-11,2023-11,1,359,87938,87823.55,5.206,700-739,70-80,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN002245,2,2023-12,2023-11,2,358,87938,87709.1,,700-739,70-80,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2023-12-15,SystemA,Stale,0.0,1.0,0.0,0.0,Current,0,none
LN002245,3,2024-01,2023-11,3,357,87938,87594.65,5.206,700-739,70-80,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2024-01-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN002245,4,2024-02,2023-11,4,356,87938,87480.19,5.206,700-739,70-80,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2024-02-15,SystemA,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN002245,5,2024-03,2023-11,5,355,87938,87365.74,5.206,700-739,70-80,,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2024-03-15,SystemB,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN002245,6,2024-04,2023-11,6,354,87938,87251.29,5.206,700-739,70-80,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN002246,1,2023-02,2023-02,1,359,128128,127921.84,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002246,2,2023-03,2023-02,2,358,128128,127715.68,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002246,3,2023-04,2023-02,3,357,128128,127509.53,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002246,4,2023-05,2023-02,4,356,128128,127303.37,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN002246,5,2023-06,2023-02,5,355,128128,127097.21,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,6,2023-07,2023-02,6,354,128128,126891.05,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,7,2023-08,2023-02,7,353,128128,126684.89,6.436,,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,8,2023-09,2023-02,8,352,128128,,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,9,2023-10,2023-02,9,351,128128,126272.58,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-10-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN002246,10,2023-11,2023-02,10,350,128128,126066.42,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,11,2023-12,2023-02,11,349,128128,125860.26,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,12,2024-01,2023-02,12,348,128128,125654.1,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,13,2024-02,2023-02,13,347,128128,125447.95,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002246,14,2024-03,2023-02,14,346,128128,125241.79,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-03-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN002246,15,2024-04,2023-02,15,345,128128,125035.63,6.436,620-659,80-90,30-40,IN,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-04-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002247,1,2022-07,2022-07,1,359,152895,152693.06,,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2022-07-15,SystemA,Partial,1.0,1.0,1.0,0.0,30DPD,0,none
LN002247,2,2022-08,2022-07,2,358,152895,152491.13,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,30DPD,30,0,0,0,None,2022-08-15,SystemB,Missing,0.0,1.0,1.0,0.0,Current,0,none
LN002247,3,2022-09,2022-07,3,357,152895,152289.19,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2022-09-15,SystemA,Partial,0.0,1.0,1.0,0.0,Current,0,none
LN002247,4,2022-10,2022-07,4,356,152895,152087.26,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2022-10-15,SystemA,Stale,0.0,1.0,1.0,0.0,Current,0,none
LN002247,5,2022-11,2022-07,5,355,152895,151885.32,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2022-11-15,SystemA,Stale,1.0,1.0,1.0,0.0,Current,0,none
LN002247,6,2022-12,2022-07,6,354,152895,151683.38,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2022-12-15,SystemA,Partial,1.0,1.0,1.0,0.0,Current,0,none
LN002247,7,2023-01,2022-07,7,353,152895,151481.45,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,1.0,1.0,1.0,0.0,30DPD,0,none
LN002247,8,2023-02,2022-07,8,352,152895,151279.51,5.283,660-699,,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,30DPD,30,0,0,0,None,2023-02-15,SystemB,Complete,1.0,1.0,1.0,0.0,30DPD,0,none
LN002247,9,2023-03,2022-07,9,351,152895,151077.58,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,30DPD,30,0,0,0,None,2023-03-15,SystemB,Partial,1.0,1.0,1.0,0.0,60DPD,0,none
LN002247,10,2023-04,2022-07,10,350,152895,150875.64,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,60DPD,60,0,0,0,None,2023-04-15,SystemB,Complete,1.0,1.0,1.0,0.0,Default,0,none
LN002247,11,2023-05,2022-07,11,349,152895,150875.64,5.283,660-699,60-70,40-50,IN,Refinance_Cashout,Second_Home,Single_Family,ServicerE,Default,120,0,0,1,Low,2023-05-15,SystemA,Complete,,,,,,0,none
LN002248,1,2022-06,2022-06,1,359,172479,172231.23,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-06-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002248,2,2022-07,2022-06,2,358,172479,171983.47,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-07-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN002248,3,2022-08,2022-06,3,357,172479,171735.7,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-08-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN002248,4,2022-09,2022-06,4,356,172479,171487.94,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-09-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002248,5,2022-10,2022-06,5,355,172479,171240.17,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002248,6,2022-11,2022-06,6,354,172479,170992.4,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-11-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN002248,7,2022-12,2022-06,7,353,172479,170744.64,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2022-12-15,SystemA,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN002248,8,2023-01,2022-06,8,352,172479,170496.87,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,0.0,1.0,0.0,1.0,Current,0,none
LN002248,9,2023-02,2022-06,9,351,172479,170249.11,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002248,10,2023-03,2022-06,10,350,172479,,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemA,Complete,1.0,1.0,0.0,1.0,Current,0,none
LN002248,11,2023-04,2022-06,11,349,172479,169753.57,5.746,660-699,<60,,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002248,12,2023-05,2022-06,12,348,172479,169505.81,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-05-15,SystemA,Complete,1.0,1.0,0.0,1.0,60DPD,0,none
LN002248,13,2023-06,2022-06,13,347,172479,169258.04,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,60DPD,60,0,0,0,None,2023-06-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002248,14,2023-07,2022-06,14,346,172479,169010.27,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-07-15,SystemB,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002248,15,2023-08,2022-06,15,345,172479,168762.51,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-08-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002248,16,2023-09,2022-06,16,344,172479,168514.74,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-09-15,SystemA,Complete,1.0,1.0,0.0,1.0,30DPD,0,none
LN002248,17,2023-10,2022-06,17,343,172479,168266.98,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002248,18,2023-11,2022-06,18,342,172479,168019.21,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN002248,19,2023-12,2022-06,19,341,172479,167771.44,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN002248,20,2024-01,2022-06,20,340,172479,167771.44,5.746,660-699,<60,20-30,OK,Refinance_Cashout,Primary,Multi_Family,ServicerA,Prepaid,0,0,1,0,None,2024-01-15,SystemA,Complete,,,,,,0,none
LN002249,1,2022-08,2022-08,1,359,185232,185028.29,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-08-15,SystemA,Partial,1.0,1.0,0.0,0.0,30DPD,0,none
LN002249,2,2022-09,2022-08,2,358,185232,184824.58,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2022-09-15,SystemB,Complete,1.0,1.0,0.0,0.0,60DPD,0,none
LN002249,3,2022-10,2022-08,3,357,185232,184620.87,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,60DPD,60,0,0,0,None,2022-10-15,SystemB,Missing,1.0,1.0,0.0,0.0,60DPD,0,none
LN002249,4,2022-11,2022-08,4,356,185232,184417.16,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,60DPD,60,0,0,0,None,2022-11-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,5,2022-12,2022-08,5,355,185232,184213.46,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-12-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,6,2023-01,2022-08,6,354,185232,184009.75,4.399,,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-01-15,SystemA,Missing,0.0,1.0,0.0,0.0,Current,0,none
LN002249,7,2023-02,2022-08,7,353,185232,183806.04,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN002249,8,2023-03,2022-08,8,352,185232,183602.33,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemA,Missing,0.0,1.0,0.0,0.0,Current,0,none
LN002249,9,2023-04,2022-08,9,351,185232,183398.62,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemB,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN002249,10,2023-05,2022-08,10,350,185232,183194.91,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN002249,11,2023-06,2022-08,11,349,185232,182991.2,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN002249,12,2023-07,2022-08,12,348,185232,182787.49,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2023-07-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN002249,13,2023-08,2022-08,13,347,185232,182583.78,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2023-08-15,SystemB,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN002249,14,2023-09,2022-08,14,346,185232,182380.08,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,15,2023-10,2022-08,15,345,185232,182176.37,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-10-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN002249,16,2023-11,2022-08,16,344,185232,181972.66,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN002249,17,2023-12,2022-08,17,343,185232,181768.95,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,18,2024-01,2022-08,18,342,185232,181565.24,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,19,2024-02,2022-08,19,341,185232,181361.53,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN002249,20,2024-03,2022-08,20,340,185232,181157.82,4.399,780+,60-70,30-40,OK,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
