loan_id,month_index,current_balance,current_status,days_past_due,servicer_name,source_system,update_timestamp,is_conflict
LN002045,11,199096.84,Current,0,ServicerA,SystemB,2024-06-15,0
LN002641,5,167755.28,Current,0,ServicerE,SystemB,2024-06-15,0
LN001057,2,600786.3,Current,0,ServicerD,SystemB,2024-06-15,0
LN002971,8,197201.487959804,Current,0,ServicerD,SystemB,2024-06-15,1
LN001983,28,198057.99,Current,0,ServicerE,SystemB,2024-06-15,0
LN002934,11,219971.37,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN000435,9,220424.3,Current,0,ServicerE,SystemB,2024-06-15,0
LN000694,16,155974.36,Current,0,ServicerC,SystemB,2024-06-15,0
LN001573,6,151800.16,Current,0,ServicerB,SystemB,2024-06-15,0
LN000578,1,96223.69,Current,0,ServicerB,SystemB,2024-06-15,0
LN000698,4,328415.39,Current,0,ServicerB,SystemB,2024-06-15,0
LN001270,4,172889.51,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001436,9,319866.43,Default,120,ServicerC,SystemB,2024-06-15,0
LN002403,2,270667.28,Current,0,ServicerA,SystemB,2024-06-15,0
LN001364,3,122813.49278147976,Current,0,ServicerD,SystemB,2024-06-15,1
LN001487,15,108766.77,90DPD,0,ServicerB,SystemB,2024-06-15,1
LN002319,13,142693.99,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN000129,18,75905.46,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN000380,13,218371.81,Current,0,ServicerC,SystemB,2024-06-15,0
LN001207,4,149006.7,Current,0,ServicerB,SystemB,2024-06-15,0
LN000962,6,86478.28,Current,0,ServicerC,SystemB,2024-06-15,0
LN001244,1,241423.77,Current,0,ServicerE,SystemB,2024-06-15,0
LN000442,5,481708.75,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002883,9,231952.07575475294,60DPD,60,ServicerD,SystemB,2024-06-15,1
LN002897,1,68861.75,Current,0,ServicerC,SystemB,2024-06-15,0
LN002717,14,133761.53,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN000016,11,141518.55,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN002495,5,187128.63,Current,0,ServicerC,SystemB,2024-06-15,0
LN002626,12,352616.92,Current,0,ServicerD,SystemB,2024-06-15,0
LN000274,15,84327.32,Current,0,ServicerC,SystemB,2024-06-15,0
LN002481,11,160055.07,Current,0,ServicerC,SystemB,2024-06-15,0
LN001767,22,159641.02,Current,0,ServicerA,SystemB,2024-06-15,0
LN002347,23,276644.97,Current,0,ServicerB,SystemB,2024-06-15,0
LN002248,5,171240.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN000849,26,77659.45,Current,0,ServicerB,SystemB,2024-06-15,0
LN001023,25,140176.05854244152,Current,0,ServicerA,SystemB,2024-06-15,1
LN001116,3,131342.98,Current,0,ServicerD,SystemB,2024-06-15,0
LN002353,3,477707.04,Current,0,ServicerB,SystemB,2024-06-15,0
LN001369,27,64802.57,Current,0,ServicerD,SystemB,2024-06-15,0
LN000958,10,,Current,0,ServicerC,SystemB,2024-06-15,0
LN001905,2,78209.55,Current,0,ServicerB,SystemB,2024-06-15,0
LN001023,21,117498.76,Current,90,ServicerA,SystemB,2024-06-15,1
LN000569,11,379150.96,30DPD,90,ServicerD,SystemB,2024-06-15,1
LN000734,3,145967.78,Current,0,ServicerC,SystemB,2024-06-15,0
LN002398,9,92794.57,Current,0,ServicerA,SystemB,2024-06-15,0
LN000271,6,173577.43,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN000161,17,352937.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN002246,9,123998.9662308323,Current,0,ServicerD,SystemB,2024-06-15,1
LN001878,4,264489.38,Current,0,ServicerA,SystemB,2024-06-15,0
LN000514,1,412415.31,Current,0,ServicerA,SystemB,2024-06-15,0
LN000610,6,714212.73,Current,0,ServicerB,SystemB,2024-06-15,0
LN002658,16,576636.7424526886,Current,0,ServicerD,SystemB,2024-06-15,1
LN002556,4,225117.33,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000775,15,188286.1,Current,0,ServicerC,SystemB,2024-06-15,0
LN002422,16,153969.97,Current,0,ServicerB,SystemB,2024-06-15,0
LN000893,5,123277.27,Current,0,ServicerB,SystemB,2024-06-15,0
LN002732,8,202005.31,Current,0,ServicerD,SystemB,2024-06-15,0
LN000334,4,343518.62,Current,0,ServicerC,SystemB,2024-06-15,0
LN000970,16,212550.14,Current,0,ServicerC,SystemB,2024-06-15,0
LN002989,23,142488.43,Current,0,ServicerC,SystemB,2024-06-15,0
LN000895,20,128314.95,30DPD,0,ServicerD,SystemB,2024-06-15,1
LN002577,8,265233.76,Current,0,ServicerC,SystemB,2024-06-15,0
LN000343,21,308829.58,Current,0,ServicerB,SystemB,2024-06-15,0
LN000997,1,394398.1,Current,0,ServicerE,SystemB,2024-06-15,0
LN000043,7,165807.59,Current,0,ServicerC,SystemB,2024-06-15,0
LN001583,9,124799.72,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002726,33,163536.86,Current,0,ServicerB,SystemB,2024-06-15,0
LN001616,1,,Current,0,ServicerA,SystemB,2024-06-15,0
LN002415,7,83523.11,Current,0,ServicerA,SystemB,2024-06-15,0
LN002193,9,343267.16,Current,0,ServicerD,SystemB,2024-06-15,0
LN001910,6,224186.87,Current,0,ServicerA,SystemB,2024-06-15,0
LN000817,5,290233.92241449386,Prepaid,0,ServicerA,SystemB,2024-06-15,1
LN002488,7,130587.92850081886,Default,120,ServicerB,SystemB,2024-06-15,1
LN002433,9,225436.8,Current,30,ServicerD,SystemB,2024-06-15,0
LN000346,2,253375.29,Current,0,ServicerC,SystemB,2024-06-15,0
LN001603,11,184247.87,Current,0,ServicerC,SystemB,2024-06-15,0
LN001999,5,207436.61,Current,0,ServicerD,SystemB,2024-06-15,0
LN000910,7,308232.24,Current,0,ServicerC,SystemB,2024-06-15,0
LN001429,7,82061.89,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000266,18,152913.59,Current,0,ServicerC,SystemB,2024-06-15,0
LN001768,6,282953.54,Current,0,ServicerC,SystemB,2024-06-15,0
LN000240,6,126826.22,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN002669,3,141207.49,Current,0,ServicerD,SystemB,2024-06-15,0
LN000348,6,147293.0032913737,Current,0,ServicerE,SystemB,2024-06-15,1
LN000178,10,124889.78,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN002725,3,215283.438854988,Current,0,ServicerE,SystemB,2024-06-15,1
LN001252,8,179139.16,Current,0,ServicerE,SystemB,2024-06-15,0
LN001387,6,132457.58,Current,0,ServicerB,SystemB,2024-06-15,0
LN002982,1,285136.58,Current,0,ServicerC,SystemB,2024-06-15,0
LN000852,2,214449.52,Current,0,ServicerA,SystemB,2024-06-15,0
LN002510,9,460304.44,Current,0,ServicerC,SystemB,2024-06-15,0
LN001365,1,238598.14,Current,60,ServicerA,SystemB,2024-06-15,1
LN001708,16,100577.75,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002951,12,169220.06,Current,0,ServicerC,SystemB,2024-06-15,0
LN001397,10,135744.67,Current,0,ServicerB,SystemB,2024-06-15,0
LN002855,28,79648.36,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN000087,12,330686.4,Current,0,ServicerC,SystemB,2024-06-15,0
LN001603,13,183797.3,Current,0,ServicerC,SystemB,2024-06-15,0
LN001045,17,231926.81,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN001507,9,98058.04,Current,0,ServicerC,SystemB,2024-06-15,0
LN000846,5,93344.46,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN000306,1,134669.97,Current,0,ServicerC,SystemB,2024-06-15,0
LN001811,3,153014.82,Current,0,ServicerA,SystemB,2024-06-15,0
LN000537,6,235603.24,Current,0,ServicerE,SystemB,2024-06-15,0
LN002082,9,,Current,0,ServicerB,SystemB,2024-06-15,0
LN001068,2,157764.63,Current,0,ServicerA,SystemB,2024-06-15,0
LN000596,12,452448.24,Current,0,ServicerA,SystemB,2024-06-15,0
LN002153,5,300028.75,Current,0,ServicerC,SystemB,2024-06-15,0
LN000086,4,228724.76,Current,0,ServicerE,SystemB,2024-06-15,1
LN001203,11,204970.84,Current,0,ServicerB,SystemB,2024-06-15,0
LN002384,20,120412.43,Current,0,ServicerE,SystemB,2024-06-15,0
LN000483,12,320800.71,Current,0,ServicerE,SystemB,2024-06-15,0
LN001026,10,156408.86,Current,0,ServicerC,SystemB,2024-06-15,0
LN000465,6,90668.02,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000677,16,108460.16,Current,0,ServicerC,SystemB,2024-06-15,0
LN001547,10,125188.83,Current,0,ServicerE,SystemB,2024-06-15,0
LN000300,5,157652.04209249167,Current,0,ServicerD,SystemB,2024-06-15,1
LN000618,4,173436.88,Current,0,ServicerC,SystemB,2024-06-15,0
LN002260,1,282096.68,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN000209,4,123360.15,Current,0,ServicerE,SystemB,2024-06-15,0
LN001736,17,314248.84,Current,0,ServicerE,SystemB,2024-06-15,0
LN002607,1,346759.07,Current,0,ServicerC,SystemB,2024-06-15,0
LN002739,6,301892.86907256144,Current,0,ServicerA,SystemB,2024-06-15,1
LN002109,21,212760.5659028988,Current,0,ServicerE,SystemB,2024-06-15,1
LN000216,10,433242.42,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN000611,6,415457.84,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN000863,22,301204.65,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000524,3,81953.26,Current,0,ServicerC,SystemB,2024-06-15,0
LN001206,10,127267.81,Current,0,ServicerE,SystemB,2024-06-15,0
LN002588,3,161120.8,Current,0,ServicerA,SystemB,2024-06-15,0
LN000444,2,450828.37,Current,0,ServicerB,SystemB,2024-06-15,0
LN001659,20,155539.21,Current,0,ServicerA,SystemB,2024-06-15,0
LN001140,5,228568.9,Current,0,ServicerC,SystemB,2024-06-15,0
LN001218,5,140372.99,Current,0,ServicerA,SystemB,2024-06-15,0
LN001016,8,350186.61,Current,0,ServicerC,SystemB,2024-06-15,0
LN001498,1,532443.85,Current,0,ServicerC,SystemB,2024-06-15,0
LN001970,5,81507.73,Prepaid,30,ServicerB,SystemB,2024-06-15,1
LN000224,10,240721.0,Current,0,ServicerC,SystemB,2024-06-15,0
LN001638,3,380457.41,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN001960,8,160577.93,Current,0,ServicerA,SystemB,2024-06-15,0
LN000994,2,355518.05,Current,0,ServicerD,SystemB,2024-06-15,0
LN001721,1,443751.11,Current,0,ServicerE,SystemB,2024-06-15,0
LN002988,23,168877.72148603725,Current,0,ServicerA,SystemB,2024-06-15,1
LN001843,21,171462.39,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002785,4,266451.13,Current,0,ServicerC,SystemB,2024-06-15,0
LN001524,13,66126.35,Current,0,ServicerB,SystemB,2024-06-15,0
LN002844,14,200259.45956164962,Default,120,ServicerE,SystemB,2024-06-15,1
LN001668,5,166339.15,Current,0,ServicerA,SystemB,2024-06-15,0
LN001933,15,331789.72,Current,0,ServicerE,SystemB,2024-06-15,1
LN002249,7,183806.04,Current,0,ServicerA,SystemB,2024-06-15,0
LN002903,9,299209.49,Current,0,ServicerC,SystemB,2024-06-15,0
LN001538,18,276689.89,Current,0,ServicerB,SystemB,2024-06-15,0
LN001104,6,128413.0,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN001143,6,257075.41,Current,0,ServicerB,SystemB,2024-06-15,0
LN002711,1,306693.1,Current,0,ServicerE,SystemB,2024-06-15,0
LN002175,7,264894.43,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000599,1,78819.66,Current,0,ServicerA,SystemB,2024-06-15,0
LN001940,1,238505.76,Current,0,ServicerC,SystemB,2024-06-15,0
LN002803,6,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002583,2,303334.46,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001218,18,137856.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN001567,2,132527.91,Current,0,ServicerC,SystemB,2024-06-15,0
LN001218,14,138630.57,Current,0,ServicerA,SystemB,2024-06-15,0
LN002640,9,144702.56,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN001295,1,71360.9,Current,0,ServicerA,SystemB,2024-06-15,0
LN000582,10,98036.37,90DPD,60,ServicerD,SystemB,2024-06-15,1
LN002525,4,,Current,0,ServicerE,SystemB,2024-06-15,1
LN002066,4,307535.2157797406,Current,0,ServicerC,SystemB,2024-06-15,1
LN001725,9,107455.64,Current,0,ServicerE,SystemB,2024-06-15,0
LN002787,18,339880.85,Current,0,ServicerD,SystemB,2024-06-15,0
LN000905,9,212343.08,Current,0,ServicerA,SystemB,2024-06-15,0
LN001327,8,326591.61,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN000979,2,185546.76,Current,0,ServicerB,SystemB,2024-06-15,0
LN002854,3,357589.98,Current,0,ServicerE,SystemB,2024-06-15,1
LN002505,10,74882.09,Default,120,ServicerA,SystemB,2024-06-15,0
LN000196,20,52644.68,Current,0,ServicerB,SystemB,2024-06-15,0
LN000811,1,66621.24,Current,0,ServicerE,SystemB,2024-06-15,0
LN002233,9,113570.53,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN002714,13,119722.31,Current,0,ServicerC,SystemB,2024-06-15,0
LN000589,20,277004.23,Current,0,ServicerA,SystemB,2024-06-15,0
LN001964,5,268874.27,60DPD,0,ServicerA,SystemB,2024-06-15,1
LN002238,4,442087.32,Current,0,ServicerD,SystemB,2024-06-15,0
LN001968,2,-124857.0,Current,0,ServicerA,SystemB,2024-06-15,0
LN001575,12,157841.5,Current,0,ServicerB,SystemB,2024-06-15,0
LN001977,5,256791.09,Current,0,ServicerA,SystemB,2024-06-15,0
LN001034,5,516936.38,Current,0,ServicerA,SystemB,2024-06-15,0
LN001728,12,100118.45,Current,0,ServicerC,SystemB,2024-06-15,0
LN001205,4,216118.68,Current,0,ServicerB,SystemB,2024-06-15,0
LN000599,18,76773.81,Current,0,ServicerA,SystemB,2024-06-15,0
LN000191,7,289413.59,Current,0,ServicerA,SystemB,2024-06-15,0
LN001882,8,378300.47,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN002855,8,81390.25,Current,0,ServicerE,SystemB,2024-06-15,0
LN001232,5,199956.74,Current,0,ServicerD,SystemB,2024-06-15,0
LN002470,21,129751.48,Current,0,ServicerB,SystemB,2024-06-15,0
LN002346,1,93579.63,Current,0,ServicerD,SystemB,2024-06-15,0
LN000659,6,142890.04,Current,0,ServicerB,SystemB,2024-06-15,0
LN000635,5,111656.96,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN002615,7,120966.18,Current,0,ServicerD,SystemB,2024-06-15,0
LN002172,1,97897.37,Current,0,ServicerE,SystemB,2024-06-15,0
LN002030,9,337884.39,Current,0,ServicerD,SystemB,2024-06-15,0
LN000658,10,185473.04124976308,Current,0,ServicerE,SystemB,2024-06-15,1
LN000389,10,234581.47,Current,0,ServicerA,SystemB,2024-06-15,0
LN002570,5,77751.94869215292,Current,0,ServicerC,SystemB,2024-06-15,1
LN000484,13,506150.0,Current,0,ServicerC,SystemB,2024-06-15,0
LN002031,5,81186.18,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN000659,26,139456.82,Current,0,ServicerB,SystemB,2024-06-15,0
LN001056,21,122140.13,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002147,1,116630.44,Current,0,ServicerD,SystemB,2024-06-15,0
LN001854,21,179792.07,Current,0,ServicerB,SystemB,2024-06-15,0
LN002936,7,333062.49,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN002135,17,167368.58,Current,0,ServicerD,SystemB,2024-06-15,0
LN001736,20,312817.81,Current,0,ServicerE,SystemB,2024-06-15,0
LN002916,17,283193.71,Current,0,ServicerA,SystemB,2024-06-15,0
LN000477,17,307458.9934423694,Current,90,ServicerE,SystemB,2024-06-15,1
LN001488,16,97384.47,Current,0,ServicerE,SystemB,2024-06-15,0
LN000325,2,166922.86,Current,0,ServicerE,SystemB,2024-06-15,0
LN002721,25,106201.14,Current,0,ServicerE,SystemB,2024-06-15,0
LN002651,3,181277.46,Current,0,ServicerA,SystemB,2024-06-15,0
LN001493,8,296426.81,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002005,5,290194.19,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN002160,5,75578.51,Default,120,ServicerE,SystemB,2024-06-15,0
LN001397,6,136370.8,Current,0,ServicerB,SystemB,2024-06-15,0
LN001085,1,189367.67,Current,0,ServicerD,SystemB,2024-06-15,0
LN001708,18,100287.47,90DPD,60,ServicerA,SystemB,2024-06-15,1
LN000883,7,144762.65650410377,Current,0,ServicerD,SystemB,2024-06-15,1
LN002034,1,139859.76,Current,0,ServicerC,SystemB,2024-06-15,0
LN001656,8,184029.76,Current,0,ServicerE,SystemB,2024-06-15,0
LN002118,15,329700.13,30DPD,60,ServicerC,SystemB,2024-06-15,1
LN000083,6,200215.19,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN001155,7,207262.15,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002521,5,289143.44,Current,0,ServicerA,SystemB,2024-06-15,0
LN002681,1,257322.46,Current,0,ServicerB,SystemB,2024-06-15,0
LN000774,2,146047.57,Current,0,ServicerE,SystemB,2024-06-15,0
LN000759,1,398335.53,Current,0,ServicerA,SystemB,2024-06-15,0
LN000625,1,179363.39,Current,0,ServicerA,SystemB,2024-06-15,0
LN001793,14,127673.43,Current,60,ServicerD,SystemB,2024-06-15,1
LN002859,1,93110.62,Current,0,ServicerB,SystemB,2024-06-15,0
LN002798,3,201232.58,Current,0,ServicerA,SystemB,2024-06-15,0
LN001463,4,207985.57,Current,0,ServicerB,SystemB,2024-06-15,0
LN002554,10,122923.31,Current,0,ServicerA,SystemB,2024-06-15,0
LN002120,17,351275.65,Current,0,ServicerA,SystemB,2024-06-15,0
LN002630,1,242186.61,Current,60,ServicerB,SystemB,2024-06-15,1
LN001735,5,394054.54,Current,0,ServicerD,SystemB,2024-06-15,0
LN000983,1,190457.72,90DPD,0,ServicerA,SystemB,2024-06-15,1
LN001570,22,110187.52,Current,0,ServicerC,SystemB,2024-06-15,0
LN002735,7,88659.71,Default,120,ServicerE,SystemB,2024-06-15,0
LN000809,2,189980.41,Current,0,ServicerA,SystemB,2024-06-15,0
LN002623,12,135502.58,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN002193,20,338526.36,Current,0,ServicerD,SystemB,2024-06-15,0
LN001551,5,116031.46,Current,0,ServicerE,SystemB,2024-06-15,0
LN000758,2,239496.83,Current,0,ServicerB,SystemB,2024-06-15,0
LN001261,11,230512.66,Current,0,ServicerE,SystemB,2024-06-15,0
LN001767,13,161370.24,Current,0,ServicerA,SystemB,2024-06-15,0
LN002402,6,176594.01,Current,0,ServicerB,SystemB,2024-06-15,0
LN001191,17,367427.6,Current,0,ServicerB,SystemB,2024-06-15,0
LN000676,21,,Current,0,ServicerC,SystemB,2024-06-15,0
LN000430,3,258100.86,Current,0,ServicerE,SystemB,2024-06-15,0
LN001766,10,102743.63,Current,0,ServicerA,SystemB,2024-06-15,0
LN002151,7,166244.66,Current,60,ServicerD,SystemB,2024-06-15,0
LN002614,20,181188.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN001038,11,207310.07,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN002444,6,155776.25,Current,0,ServicerC,SystemB,2024-06-15,0
LN002085,7,120039.04,Current,0,ServicerB,SystemB,2024-06-15,0
LN000980,3,,Current,0,ServicerA,SystemB,2024-06-15,0
LN002169,2,352656.29,Current,0,ServicerB,SystemB,2024-06-15,0
LN001119,1,127072.86,Current,0,ServicerD,SystemB,2024-06-15,0
LN000336,7,552197.37,Current,0,ServicerD,SystemB,2024-06-15,0
LN000264,2,126095.64,Current,0,ServicerC,SystemB,2024-06-15,0
LN002766,16,332903.6,Current,0,ServicerB,SystemB,2024-06-15,1
LN000435,20,217621.3,Prepaid,30,ServicerE,SystemB,2024-06-15,1
LN002189,7,-155512.05,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN001080,2,102538.38,Current,30,ServicerC,SystemB,2024-06-15,1
LN000141,9,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002283,10,,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN002740,10,198366.95,Current,0,ServicerA,SystemB,2024-06-15,0
LN002255,11,187687.69,Current,0,ServicerC,SystemB,2024-06-15,0
LN002822,3,,Current,0,ServicerB,SystemB,2024-06-15,0
LN000579,17,206097.34,Current,0,ServicerE,SystemB,2024-06-15,0
LN000064,5,167625.33,Current,0,ServicerE,SystemB,2024-06-15,0
LN000044,9,212787.58,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN000569,14,377412.04,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN002513,2,280965.74,Current,0,ServicerA,SystemB,2024-06-15,0
LN001724,10,276692.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN002797,17,218190.42,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000811,2,66621.24,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000358,1,190215.4,Current,0,ServicerB,SystemB,2024-06-15,0
LN002078,8,128228.52,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002742,7,101546.39,Current,0,ServicerE,SystemB,2024-06-15,0
LN000954,4,157880.39,Current,0,ServicerB,SystemB,2024-06-15,0
LN002659,9,,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001538,7,280645.68,Current,0,ServicerB,SystemB,2024-06-15,0
LN001383,9,166879.84,Current,0,ServicerD,SystemB,2024-06-15,0
LN002920,1,246569.71,Current,0,ServicerD,SystemB,2024-06-15,0
LN000119,7,260051.41,60DPD,90,ServicerE,SystemB,2024-06-15,1
LN000931,27,82158.92,Current,0,ServicerB,SystemB,2024-06-15,0
LN001140,2,229458.16,Current,0,ServicerC,SystemB,2024-06-15,0
LN000788,5,100417.77,Current,0,ServicerE,SystemB,2024-06-15,0
LN002580,1,222992.4,Current,0,ServicerC,SystemB,2024-06-15,0
LN002246,13,125447.95,Current,0,ServicerD,SystemB,2024-06-15,0
LN000525,14,113232.32,Current,0,ServicerC,SystemB,2024-06-15,0
LN001036,1,299982.43918190233,Current,0,ServicerE,SystemB,2024-06-15,1
LN001042,4,102689.85,60DPD,0,ServicerA,SystemB,2024-06-15,1
LN000849,28,77490.02,Current,0,ServicerB,SystemB,2024-06-15,0
LN001911,1,298737.22176403087,Current,0,ServicerC,SystemB,2024-06-15,1
LN001975,1,234118.15,Current,0,ServicerA,SystemB,2024-06-15,0
LN002806,5,105629.09,Current,0,ServicerE,SystemB,2024-06-15,0
LN002686,8,197199.75,Current,0,ServicerA,SystemB,2024-06-15,0
LN001341,2,151146.2,Current,0,ServicerE,SystemB,2024-06-15,0
LN000597,11,141976.72,Current,30,ServicerD,SystemB,2024-06-15,1
LN001325,8,164326.71,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN002452,12,82125.59346230119,Current,0,ServicerA,SystemB,2024-06-15,1
LN000037,21,86393.6,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN000925,14,183953.67,Current,0,ServicerA,SystemB,2024-06-15,0
LN000750,10,114239.19,Current,0,ServicerE,SystemB,2024-06-15,0
LN000151,6,161918.65,Current,90,ServicerA,SystemB,2024-06-15,1
LN002182,1,241768.05,Current,0,ServicerE,SystemB,2024-06-15,0
LN001687,12,168393.14,Current,0,ServicerE,SystemB,2024-06-15,0
LN002402,23,173004.19,Current,0,ServicerB,SystemB,2024-06-15,0
LN002320,5,231309.11,Current,0,ServicerD,SystemB,2024-06-15,0
LN001006,3,,Current,0,ServicerA,SystemB,2024-06-15,0
LN001330,14,490797.01,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001668,2,156831.24948621288,Current,0,ServicerA,SystemB,2024-06-15,1
LN001258,11,228333.31,Current,90,ServicerB,SystemB,2024-06-15,1
LN002347,13,280114.55,Current,0,ServicerB,SystemB,2024-06-15,0
LN002209,7,227545.09,Current,0,ServicerC,SystemB,2024-06-15,0
LN001783,27,131032.38,Current,0,ServicerC,SystemB,2024-06-15,0
LN002821,11,127009.01,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN000531,3,155895.33,Current,0,ServicerC,SystemB,2024-06-15,1
LN000446,8,301189.3,90DPD,90,ServicerA,SystemB,2024-06-15,0
LN002623,3,137556.4,Current,0,ServicerE,SystemB,2024-06-15,0
LN000306,10,133238.69,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN002525,7,,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN001134,1,105135.31,Current,0,ServicerE,SystemB,2024-06-15,0
LN000585,10,72683.80057971692,Current,0,ServicerD,SystemB,2024-06-15,1
LN000148,13,266565.78,Current,0,ServicerD,SystemB,2024-06-15,0
LN002178,1,218415.94,Current,0,ServicerD,SystemB,2024-06-15,0
LN000759,2,397793.05,Current,0,ServicerA,SystemB,2024-06-15,0
LN002546,16,384486.9288290372,Current,0,ServicerC,SystemB,2024-06-15,1
LN002935,5,277282.06,Current,0,ServicerC,SystemB,2024-06-15,0
LN000719,6,172026.68,Current,0,ServicerE,SystemB,2024-06-15,0
LN000845,13,149699.24,Current,0,ServicerD,SystemB,2024-06-15,0
LN000027,26,243891.74,Current,0,ServicerA,SystemB,2024-06-15,0
LN000119,8,284762.7249563741,90DPD,90,ServicerE,SystemB,2024-06-15,1
LN000864,11,72155.43,Current,60,ServicerD,SystemB,2024-06-15,1
LN002641,8,167024.04,Current,0,ServicerE,SystemB,2024-06-15,0
LN002267,4,111257.85,Default,120,ServicerB,SystemB,2024-06-15,0
LN001218,16,138243.37,Current,0,ServicerA,SystemB,2024-06-15,0
LN000213,10,179627.66,90DPD,90,ServicerB,SystemB,2024-06-15,0
LN001850,3,101769.54,Current,0,ServicerD,SystemB,2024-06-15,0
LN001619,8,224733.85,Current,0,ServicerA,SystemB,2024-06-15,0
LN000627,7,232840.97,Current,0,ServicerA,SystemB,2024-06-15,0
LN002192,15,-113629.92,Current,0,ServicerE,SystemB,2024-06-15,0
LN000692,29,146308.0,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN000467,5,156530.25,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN001540,11,224893.96,Current,0,ServicerE,SystemB,2024-06-15,0
LN000210,5,128948.49,Current,0,ServicerC,SystemB,2024-06-15,0
LN002966,2,80154.46,Current,0,ServicerE,SystemB,2024-06-15,0
LN001450,11,167168.3,Current,30,ServicerD,SystemB,2024-06-15,1
LN002601,1,160004.78,Current,0,ServicerC,SystemB,2024-06-15,1
LN002425,4,198326.75,Current,0,ServicerD,SystemB,2024-06-15,0
LN000982,2,165054.99,Current,0,ServicerD,SystemB,2024-06-15,0
LN002632,9,403783.71,Current,0,ServicerE,SystemB,2024-06-15,0
LN002504,15,127909.48,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN002402,9,175960.51,Current,0,ServicerB,SystemB,2024-06-15,0
LN001240,7,339449.7260259244,Current,0,ServicerD,SystemB,2024-06-15,1
LN002829,1,250894.55,Current,0,ServicerC,SystemB,2024-06-15,0
LN001011,5,143744.57,Current,0,ServicerA,SystemB,2024-06-15,0
LN001676,6,182476.33,Current,0,ServicerE,SystemB,2024-06-15,0
LN000447,17,349866.4,Current,0,ServicerB,SystemB,2024-06-15,0
LN002132,8,151210.3,Current,0,ServicerE,SystemB,2024-06-15,0
LN001764,6,88743.45,Current,0,ServicerD,SystemB,2024-06-15,0
